location_id,stone_id,role,label,lon,lat,coordinate_method,uncertainty_m,confidence,is_estimate,rationale,review_status
DR14:current:runor,DR14,current_location,Museum vorgeschichte Altertümer i Kiel.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR15:earliest:runor,DR15,earliest_known_location,Øster Løgum,9.34452,55.1402,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR15:original:runor,DR15,original_location,Øster Løgum,9.34452,55.1402,source_coordinate,,high,False,Kilden markerer original_location.original=true; det ældst belagte koordinat bruges derfor også som dokumenteret oprindelig placering.,reviewed
DR15:current:runor,DR15,current_location,3km söder Immervads bro.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR17:earliest:runor,DR17,earliest_known_location,Starup,9.53267,55.2482,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR17:current:runor,DR17,current_location,Söder om kyrkan.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR26:earliest:runor,DR26,earliest_known_location,Læborg,9.11475,55.523,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR26:current:runor,DR26,current_location,Læborgs kyrkogård,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR29:earliest:runor,DR29,earliest_known_location,Bække 1,9.137,55.5691,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR29:current:runor,DR29,current_location,Mellan kyrkan och vägen.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR30:earliest:runor,DR30,earliest_known_location,Bække 2,9.14499,55.5818,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR32:earliest:runor,DR32,earliest_known_location,"Brøndum, prästgården",8.47775,55.5438,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR32:current:runor,DR32,current_location,Nationalmuseet (D 3989).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR34:earliest:runor,DR34,earliest_known_location,Horne,8.53014,55.724,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR34:current:runor,DR34,current_location,På kyrkogården,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR35:earliest:runor,DR35,earliest_known_location,Eltang,9.53626,55.5378,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR35:current:runor,DR35,current_location,Nationalmuseet (D 52/1950).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR36:earliest:runor,DR36,earliest_known_location,Sønder Vilstrup,9.55936,55.5697,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR36:current:runor,DR36,current_location,Nu vid Landerupgård.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR37:earliest:runor,DR37,earliest_known_location,Egtved,9.3002,55.6198,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR39:earliest:runor,DR39,earliest_known_location,Pjedsted,9.64438,55.6077,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR39:current:runor,DR39,current_location,Nationalmuseet (D. 1425).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR40:earliest:runor,DR40,earliest_known_location,Randbøl,9.21434,55.656,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR40:original:runor,DR40,original_location,Randbøl,9.21434,55.656,source_coordinate,,high,False,Kilden markerer original_location.original=true; det ældst belagte koordinat bruges derfor også som dokumenteret oprindelig placering.,reviewed
DR41:earliest:runor,DR41,earliest_known_location,Jelling 1,9.41959,55.7566,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR42:earliest:runor,DR42,earliest_known_location,Jelling 2,9.41964,55.7566,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR42:original:runor,DR42,original_location,Jelling 2,9.41964,55.7566,source_coordinate,,high,False,Kilden markerer original_location.original=true; det ældst belagte koordinat bruges derfor også som dokumenteret oprindelig placering.,reviewed
DR44:earliest:runor,DR44,earliest_known_location,Grindsted,8.93168,55.7555,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR44:current:runor,DR44,current_location,Grindsted Museum (G. 270).,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR46:earliest:runor,DR46,earliest_known_location,Oddum (Ådum),8.59527,55.8747,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR48:earliest:runor,DR48,earliest_known_location,Hanning,8.51237,56.0191,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR53:earliest:runor,DR53,earliest_known_location,Gylling,10.1646,55.8904,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR55:earliest:runor,DR55,earliest_known_location,Sønder Vissing 1,9.64222,56.0232,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR56:earliest:runor,DR56,earliest_known_location,Sønder Vissing 2,9.64222,56.0232,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR56:current:runor,DR56,current_location,I vapenhuset,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR58:earliest:runor,DR58,earliest_known_location,Hørning,10.0433,56.103,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR58:current:runor,DR58,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR62:earliest:runor,DR62,earliest_known_location,Sjelle,9.93128,56.1832,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR63:earliest:runor,DR63,earliest_known_location,Århus 1,10.2049,56.1582,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR63:current:runor,DR63,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR65:earliest:runor,DR65,earliest_known_location,Århus 3,10.2122,56.1568,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR65:current:runor,DR65,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR66:earliest:runor,DR66,earliest_known_location,Århus 4,10.2003,56.1557,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR66:current:runor,DR66,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR67:earliest:runor,DR67,earliest_known_location,Århus 5,10.2049,56.1582,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR67:current:runor,DR67,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR68:earliest:runor,DR68,earliest_known_location,Århus 6,10.2049,56.1582,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR68:current:runor,DR68,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR69:earliest:runor,DR69,earliest_known_location,Vejlby,10.2031,56.1919,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR69:current:runor,DR69,current_location,Moesgård Museum. Århus.,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR70:earliest:runor,DR70,earliest_known_location,Hammel 1,9.86283,56.2554,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR70:current:runor,DR70,current_location,I kyrkomuren,,,unknown,,unknown,False,"Kilden navngiver den nuværende placering, men leverer ikke et særskilt current-koordinat. Teksten bevares uden at opfinde et punkt.",needs_review
DR77:earliest:runor,DR77,earliest_known_location,Hjermind 1,9.68184,56.3958,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR78:earliest:runor,DR78,earliest_known_location,Hjermind 2,9.68147,56.3979,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR79:earliest:runor,DR79,earliest_known_location,Le,9.67377,56.4247,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR80:earliest:runor,DR80,earliest_known_location,Skern 1,9.75265,56.4551,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
DR81:earliest:runor,DR81,earliest_known_location,Skern 2,9.75262,56.4551,source_coordinate,,high,False,Samnordisk runtextdatabas angiver dette som ældst belagte koordinat. Det er ikke automatisk identisk med fundsted eller oprindelig opstilling.,reviewed
